object,init,strategy,seed,psnr,ssim,lpips,precision@0.5%,recall@0.5%,fscore@0.5%,chamfer,precision@1%,recall@1%,fscore@1%,precision@2%,recall@2%,fscore@2%,num_gs,round,n_views,train_s,signal_s,ig_s,ig_gains,select_s
table,biased,ig,0,31.865955034891766,0.9645374248425166,0.06642285976558923,0.44815,0.423576036270825,0.4355166480212731,0.014150894146373053,0.708305,0.663084097052457,0.6849489796472771,0.806775,0.8978159966399948,0.849864280777038,67331,4,30,69.15425205230713,,,,
table,biased,ig,1,13.259454568227133,0.8111224015553792,0.4043058181802432,0.1334,0.36745210377246734,0.19573886292595322,0.11618002231861115,0.228035,0.6375555962393789,0.33592091000083035,0.27906,0.8730305738931906,0.42293187266927557,99991,0,10,79.8895423412323,1.2389299869537354,1.2425236701965332,"[19526, 12103, 5733, 5058, 4708]",1.2567954063415527
table,biased,ig,1,23.584362570444743,0.9169425437847774,0.14489522421111664,0.32736,0.4326868195181839,0.3727253469128789,0.05403158975616453,0.521655,0.666794102760158,0.5853620098117865,0.61801,0.89471983803052,0.7310569186909709,76070,1,15,76.94318771362305,1.2585959434509277,1.166532039642334,"[1470, 1034, 526, 453, 152]",1.175281286239624
table,biased,ig,1,27.598307005564372,0.9438738534847896,0.09744189611325661,0.40837,0.4342214372637496,0.4208991463555342,0.025760289803666816,0.63522,0.6534456206855703,0.6442039277047904,0.745865,0.8777259657322549,0.8064408970588576,69765,2,20,76.0682852268219,1.2607347965240479,1.0965816974639893,"[169, 75, 72, 72, 62]",1.1030428409576416
table,biased,ig,1,30.71368538538615,0.9574725925922394,0.07852381790677707,0.42329,0.4114283252743466,0.41727488311254984,0.01665581821004456,0.671725,0.6359940553754698,0.6533713875178286,0.787605,0.8717813412020634,0.8275581474776541,64222,3,25,72.78898334503174,1.585463047027588,1.524836778640747,"[73, 66, 57, 50, 36]",1.532935380935669
table,biased,ig,1,32.08453702926636,0.9639220784107844,0.07078147772699594,0.424135,0.3994098452459158,0.4114012629458969,0.015743138990632174,0.660105,0.6063032404665238,0.6320612702278674,0.77572,0.8246012686173363,0.799414103449991,65978,4,30,69.69747233390808,,,,
table,biased,ours,0,13.260514307022095,0.7996418674786886,0.41112769544124605,0.147855,0.37734904207544934,0.2124619696207536,0.1154068736736543,0.252015,0.6490625370192877,0.36306197535010676,0.310375,0.865879793661221,0.456954466678254,110741,0,10,77.81790328025818,1.159740924835205,,,1.1617443561553955
table,biased,ours,0,16.99758202234904,0.8638798882563908,0.27083785583575565,0.22652,0.41295217377257504,0.29255980241051555,0.09632053145334922,0.370465,0.6632187126441733,0.47538587940255406,0.450545,0.8993183066435487,0.6003324402886555,106142,1,15,67.95548415184021,1.3255565166473389,,,1.3272106647491455
table,biased,ours,0,20.262260913848877,0.8949763377507528,0.21272907915214698,0.28535,0.4123544805453547,0.33729280606495415,0.07578875489020326,0.44887,0.6372379034429284,0.5267192639178832,0.53634,0.859477476119194,0.6605049118935153,100562,2,20,74.21158361434937,1.4044604301452637,,,1.4055149555206299
table,biased,ours,0,27.24037224451701,0.9409109205007553,0.11208017695074281,0.38594,0.40804678161043323,0.3966856339228035,0.031188059686139524,0.59715,0.6214609560937786,0.6090629795762994,0.70446,0.8268574259345014,0.7607671308492422,79122,3,25,75.37564945220947,1.409235954284668,,,1.4106266498565674
table,biased,ours,0,28.99450928370158,0.9480482111374537,0.09910516754413644,0.392125,0.38869982876896736,0.39040490194537464,0.020838476796427443,0.634915,0.6218540336215902,0.6283166487944077,0.75192,0.8319943569143953,0.7899331098554884,78774,4,30,75.09240126609802,,,,
table,biased,ours,1,13.223847675323487,0.8097204605738322,0.40508454690376916,0.13881,0.3766382717511873,0.20285705226699846,0.11485953799747337,0.234595,0.6515233100358616,0.3449745010046735,0.28733,0.8878490582293204,0.4341562557886394,99403,0,10,76.04982233047485,1.2748119831085205,,,1.2763655185699463
table,biased,ours,1,19.99052176475525,0.8946793725093206,0.19294651312132677,0.218815,0.37917442949912233,0.2774933759626673,0.0917965634946366,0.38042,0.655351777464273,0.4813974055043379,0.45764,0.9104052467773027,0.609099528128381,98660,1,15,77.37397503852844,1.2082242965698242,,,1.2089955806732178
table,biased,ours,1,22.552480697631836,0.9175699492295583,0.15155683159828187,0.305275,0.39581830125892503,0.3447000041216842,0.06694623217211199,0.511875,0.6587656288701983,0.576104481532261,0.593285,0.9170121800187385,0.7204536675565628,91581,2,20,76.96673941612244,1.1927497386932373,,,1.1963820457458496
table,biased,ours,1,28.25802205403646,0.9467328757047653,0.0957260391054054,0.36964,0.39945292223526496,0.38396863085388316,0.023060496473539818,0.62326,0.6543340835908978,0.6384191445104599,0.73768,0.9033567743950375,0.812155139645049,72918,3,25,76.64005136489868,1.2678003311157227,,,1.2696523666381836
table,biased,ours,1,29.126101779937745,0.9511505077282588,0.08713482208549976,0.46245,0.45519993107681705,0.45879632525979525,0.02092200292478633,0.68573,0.6561325478962275,0.6706048585591425,0.777675,0.9093552451619157,0.8383760069617716,76567,4,30,75.48195004463196,,,,
table,biased,random,0,13.264943250020345,0.7990911106268564,0.41141411463419597,0.15108,0.37999289229675737,0.2162013049467207,0.11364177127704952,0.257,0.6518894644453299,0.36865999423745577,0.318085,0.876891349063614,0.4668309711492895,107152,0,10,76.18672370910645,1.1206884384155273,,,8.821487426757812e-05
table,biased,random,0,19.759129810333253,0.9004168977340062,0.19474058840423822,0.24345,0.39256598856305935,0.3005276333747426,0.08734525930669122,0.40501,0.6487394595991686,0.49868774050371345,0.46463,0.8971213801867387,0.6121961951953433,81478,1,15,74.29027771949768,1.1116187572479248,,,8.368492126464844e-05
table,biased,random,0,25.397325785954795,0.9391930311918258,0.11582835831989845,0.3678,0.42670450262231174,0.3950686636677065,0.05176390184678239,0.57718,0.6613233251128079,0.6163933338714992,0.65552,0.9073898575228577,0.7611599562704588,78876,2,20,71.80366683006287,1.112461805343628,,,8.368492126464844e-05
table,biased,random,0,27.82916800181071,0.9528226971626281,0.09070132300257683,0.38328,0.4121498648459459,0.397191021307073,0.039627204185435805,0.628125,0.6692979527660812,0.6480581766877239,0.706485,0.9070883185974132,0.7943169156036153,75379,3,25,74.94071865081787,1.0411295890808105,,,7.963180541992188e-05
table,biased,random,0,31.02025245030721,0.9605746418237686,0.07845175458739201,0.40693,0.41135294054298543,0.4091295169469899,0.028542788577272167,0.658585,0.6610594785530439,0.659819919316787,0.745515,0.9048536997749227,0.8174924864725089,72511,4,30,74.73358798027039,,,,
table,biased,random,1,13.252756277720133,0.8089530169963837,0.40389580801129343,0.13849,0.3749636537902366,0.2022722636408564,0.11526099996556968,0.231835,0.6432148357151318,0.3408256429558665,0.28356,0.8797775073500113,0.4288862147193053,100109,0,10,75.91639256477356,1.111642837524414,,,0.00022792816162109375
table,biased,random,1,18.179661798477174,0.8892159402370453,0.22599080093204976,0.22674,0.3958990706139548,0.2883409008769525,0.08743989872625045,0.37512,0.6538871598263998,0.47674333273922115,0.44288,0.9265214254175775,0.5992951391354229,87126,1,15,76.56507015228271,1.31441330909729,,,8.20159912109375e-05
table,biased,random,1,23.672533003489175,0.927726689974467,0.13220411458363135,0.34558,0.40003984621514804,0.3708210578266721,0.04718709255648359,0.568075,0.6522879265968101,0.6072758452845177,0.65404,0.9155744854992085,0.7630183615506705,77825,2,20,77.02490878105164,1.1288471221923828,,,8.034706115722656e-05
table,biased,random,1,27.827515252431233,0.9487998654445012,0.09340015047540268,0.3636,0.3874398268305028,0.37514154643456354,0.02842798802454607,0.625985,0.6470756108855552,0.63635560289377,0.7266,0.9002175387962136,0.8041443469724795,72373,3,25,76.8484435081482,1.1524136066436768,,,8.344650268554688e-05
table,biased,random,1,29.053301302591958,0.9548777520656586,0.08274141810834408,0.345385,0.3605490162292557,0.3528041406348672,0.026703331457089922,0.65125,0.663934867592104,0.6575312614583092,0.737455,0.9061029324660499,0.8131263582040528,75595,4,30,72.51604461669922,,,,
table,uniform,fps,0,19.943906211853026,0.8920800546805064,0.18984891064465045,0.281715,0.42077064733945746,0.3374799282068612,0.06569607746483246,0.450945,0.6480771508879244,0.5318312293724783,0.547565,0.8870898262920405,0.6771515096617718,63460,0,10,69.07332348823547,1.0305674076080322,,,0.0022470951080322266
table,uniform,fps,0,25.210373449325562,0.9350782463947932,0.11412034146487712,0.33788,0.40790139677137965,0.36960354478609553,0.04801521094364163,0.548675,0.6514748484228438,0.5956722203117184,0.6575,0.9022313880482893,0.7606657687180995,70935,1,15,72.22683215141296,1.1810109615325928,,,0.0020651817321777344
table,uniform,fps,0,28.674264732996622,0.9549343665440877,0.08028324752425155,0.395925,0.41989833830513584,0.40755943545042445,0.03660640861604118,0.63636,0.6591317832796666,0.647545753699775,0.715255,0.8993506143855606,0.7968076141456242,67291,2,20,72.62597727775574,1.032090663909912,,,0.0030434131622314453
table,uniform,fps,0,30.592378616333008,0.9608818272749583,0.0707262307095031,0.34846,0.36666594871684416,0.3573312273708633,0.034210996600015184,0.62711,0.6494609991707679,0.6380898319866933,0.72177,0.9009821553571621,0.8014802360610759,70590,3,25,72.61258292198181,1.0777003765106201,,,0.0029795169830322266
table,uniform,fps,0,33.477921390533446,0.9672167311112086,0.06115146285543839,0.39654,0.36747364226714196,0.38145391664004163,0.014802333117341679,0.714265,0.6519163875636732,0.6816679875774768,0.804685,0.913183712590327,0.8555080261724128,71210,4,30,70.7973051071167,,,,
table,uniform,fps,1,18.933883333206175,0.8865299542744954,0.2140089927862088,0.22116,0.3997275380423662,0.28476571648444804,0.09732100056358808,0.36742,0.6431125278654275,0.46765917666686413,0.449225,0.8881075201654156,0.5966505633123483,69045,0,10,72.68335032463074,0.9605958461761475,,,0.002113819122314453
table,uniform,fps,1,25.30200481414795,0.933780022462209,0.11711440564443668,0.318785,0.4036260055784701,0.3562235768689605,0.05290022089266253,0.532545,0.6497840765908871,0.5853518583267178,0.64705,0.9038090827832043,0.7541751194639305,69718,1,15,74.0208649635315,1.3631181716918945,,,0.0026094913482666016
table,uniform,fps,1,31.104657904307047,0.9579368849595388,0.07038446751733621,0.392135,0.40170907955243007,0.3968643061471327,0.017068477535733026,0.628995,0.627594042452373,0.6282937402699693,0.75686,0.8903421389879062,0.8181926618046168,66450,2,20,73.71450877189636,0.9407086372375488,,,0.0016589164733886719
table,uniform,fps,1,32.474832661946614,0.9651291251182557,0.060476185226192074,0.3813,0.3728959583014743,0.37705115583108584,0.016282131721068623,0.65165,0.6244440376062117,0.6377570071080585,0.789735,0.8820336646671764,0.8333364189531683,69789,3,25,78.75264430046082,1.259528398513794,,,0.0033545494079589844
table,uniform,fps,1,33.35986852645874,0.9691666374603908,0.05754781865204374,0.38986,0.36483517666950255,0.3769326911669396,0.015112498947411322,0.699105,0.6461225324962039,0.6715703955933316,0.806345,0.8883767513488482,0.8453755325866862,67239,4,30,77.08307814598083,,,,
table,uniform,ig,0,19.84412775039673,0.8910590479771296,0.19100329764187335,0.28598,0.423112958635321,0.3412862656072688,0.06491671995773983,0.4488,0.6430532970050723,0.528646697294418,0.54686,0.8881344432837589,0.6769157942420213,63292,0,10,70.82867455482483,1.119128704071045,1.0699961185455322,"[1959, 1715, 953, 723, 521]",1.0804884433746338
table,uniform,ig,0,28.150747776031494,0.9422400375207265,0.09469297941153249,0.399695,0.41114294021990805,0.40533815535722856,0.01743704995926317,0.651165,0.6684364129790968,0.6596876792893043,0.78628,0.8980421508340782,0.8384531213439796,63752,1,15,72.46136951446533,1.09883713722229,1.2167284488677979,"[232, 212, 179, 120, 114]",1.2224864959716797
table,uniform,ig,0,30.706742890675862,0.9564445823431015,0.07355247745290398,0.40515,0.3998675382577512,0.4024914375797278,0.015272346254374857,0.661495,0.6446148378689813,0.6529458393359346,0.79045,0.8980959970707647,0.8408417444548122,61870,2,20,72.8264365196228,1.2757079601287842,1.1255509853363037,"[125, 89, 80, 70, 52]",1.1307859420776367
table,uniform,ig,0,31.65923941930135,0.9619174192349116,0.06806446739162007,0.40168,0.3877144426376041,0.39457368561731504,0.015450332911672107,0.676845,0.6469033029281583,0.6615355277160605,0.78887,0.897535996209225,0.8397019732153845,62764,3,25,69.43653750419617,1.359034538269043,1.276031732559204,"[33, 28, 27, 26, 24]",1.2841081619262695
table,uniform,ig,0,32.38009662628174,0.9650885383288066,0.06364459084967772,0.420395,0.4053383159051014,0.4127293837675524,0.01501942729860642,0.688145,0.657284857361319,0.6723610089283703,0.793015,0.9198606459394553,0.8517410961723271,63099,4,30,68.31236100196838,,,,
table,uniform,ig,1,18.80396951039632,0.8850521465142568,0.21585944704711438,0.223535,0.4024144652530235,0.2874152706687694,0.09636753503498012,0.36753,0.6456271471186878,0.4684117287339907,0.447095,0.8889690599523999,0.5949619240166949,69394,0,10,72.81857967376709,1.1152658462524414,1.0894834995269775,"[4716, 2520, 1863, 1059, 891]",1.1017963886260986
table,uniform,ig,1,27.779355414708455,0.9415636509656906,0.0979662075949212,0.37471,0.41557448549920845,0.39408572056945534,0.02711344038142665,0.60989,0.6518517720796494,0.6301731242810291,0.74078,0.9081383202128003,0.8159660749726151,65029,1,15,72.92111921310425,1.4422883987426758,1.0965123176574707,"[777, 407, 307, 229, 204]",1.1008319854736328
table,uniform,ig,1,30.976354948679607,0.9556296616792679,0.07453105185801784,0.403405,0.4083213974175345,0.4058483100938078,0.015743155126491545,0.65781,0.6458533013127713,0.6517768195342112,0.78307,0.8773651959464553,0.8275401119742898,65313,2,20,72.60712742805481,1.353858232498169,1.1283073425292969,"[132, 95, 85, 69, 54]",1.1380221843719482
table,uniform,ig,1,31.60374533335368,0.9611989766359329,0.06797867752611637,0.394305,0.3970352262080403,0.395665403287117,0.01570304878565585,0.65083,0.6363332866665948,0.6435000085090106,0.77857,0.897982919973723,0.8340238517671119,63829,3,25,71.66744875907898,1.1194188594818115,1.0610685348510742,"[83, 60, 40, 35, 34]",1.0683581829071045
table,uniform,ig,1,32.22456013361613,0.9648229827483495,0.06481432824706038,0.39564,0.38822059726245733,0.3918951855402185,0.016239621564012627,0.655985,0.6330971278417351,0.644337874891783,0.776595,0.8881721356494394,0.8286444691444478,63691,4,30,66.20769214630127,,,,
table,uniform,ours,0,19.960142771402996,0.8923537453015645,0.187947606574744,0.287385,0.42126603271697344,0.34167886088644,0.06404086315495369,0.454475,0.6455248392689835,0.5334089894444651,0.554605,0.8858513628482505,0.6821415875743697,63560,0,10,70.11079621315002,0.9955284595489502,,,0.9961936473846436
table,uniform,ours,0,27.254909229278564,0.938142591714859,0.1031467334056894,0.365345,0.3924582960896863,0.3784166073828136,0.028245309246519867,0.61294,0.6461225324962039,0.6290940042239995,0.7281,0.8942782988896906,0.8026784257003368,66032,1,15,70.09639596939087,1.460495948791504,,,1.4626469612121582
table,uniform,ours,0,30.420768547058106,0.9518829236427943,0.08047306273753445,0.39359,0.39006213855713623,0.3918181283786792,0.01693672977478728,0.655785,0.6403556005470777,0.647978463644327,0.775625,0.8865029023121574,0.8273657071147982,70920,2,20,74.69184875488281,1.171623706817627,,,1.1738202571868896
table,uniform,ours,0,31.980960019429524,0.9550334990024567,0.07573202196508647,0.39345,0.3825721270340416,0.3879348233454191,0.014729153657908854,0.67588,0.6514210021861572,0.6634251405406973,0.811415,0.8907836781287356,0.8492489713168062,67435,3,25,74.59540247917175,1.3448636531829834,,,1.3472416400909424
table,uniform,ours,0,32.8524302482605,0.9605657964944839,0.06988404695875942,0.402305,0.39208675705654933,0.3971301600160143,0.01439540605310322,0.68502,0.6567948566074717,0.6706105696441355,0.816165,0.8830728970352262,0.8483016913244069,66353,4,30,74.07777619361877,,,,
table,uniform,ours,1,18.918846813837686,0.8859068661928177,0.21489802325765292,0.21948,0.40335138977136886,0.2842745708738831,0.09646868521500179,0.36164,0.64146483302282,0.4625226288967451,0.44162,0.8867021333878975,0.5895940243772363,68778,0,10,71.23778462409973,1.289147138595581,,,1.2911667823791504
table,uniform,ours,1,22.60521845817566,0.920758718252182,0.14445052860925595,0.283075,0.37969673799498155,0.32434290102075314,0.0696742721743461,0.470075,0.6196194147990997,0.5345858296711303,0.576305,0.8798151997156919,0.6964286310582766,75305,1,15,72.15925121307373,1.1363868713378906,,,1.1413581371307373
table,uniform,ours,1,26.065025583902994,0.939369061589241,0.11270860796794295,0.34151,0.3810213554174699,0.3601853459036027,0.04035761363771651,0.59391,0.6578233197281842,0.6242349574981425,0.6945,0.9076106270932724,0.7868814673052917,73168,2,20,74.23193717002869,1.4267888069152832,,,1.4276151657104492
table,uniform,ours,1,30.5831174214681,0.9535278151432673,0.0850335399620235,0.367825,0.37088749367306717,0.36934989871897916,0.01930748634135705,0.6544,0.6563048558536244,0.6553510437571394,0.77463,0.8999106152471004,0.8325838782787547,76553,3,25,76.42761039733887,0.9332356452941895,,,0.9338223934173584
table,uniform,ours,1,32.58217347462972,0.9635824908812841,0.06913292665655414,0.37818,0.3649859461322248,0.37146585046491426,0.015077886806601555,0.69343,0.6597940919909108,0.6761940168182141,0.8002,0.9013106174009499,0.8477511085366178,71418,4,30,72.91829299926758,,,,
table,uniform,random,0,19.89833861986796,0.8916457990805308,0.1894245708050827,0.28991,0.4224721884187514,0.3438573118071415,0.0646112884511361,0.456205,0.6431125278654275,0.5337696222210381,0.5535,0.8861098247843459,0.6813815515486731,63798,0,10,69.46767711639404,1.1226365566253662,,,8.487701416015625e-05
table,uniform,random,0,28.46987288792928,0.9403226912021637,0.09394138166680932,0.379505,0.38821521263878866,0.38381069521690936,0.018066763535650777,0.634445,0.6410232938819906,0.6377171829950448,0.748945,0.8950698385689824,0.8155134181520569,63301,1,15,69.41908121109009,1.0349252223968506,,,0.0002434253692626953
table,uniform,random,0,30.098773988087974,0.9534094631671906,0.0758661231957376,0.36544,0.3537159287937366,0.3594823983032395,0.017385634451299082,0.660395,0.6320417416026793,0.6459073663104165,0.77652,0.8945098377074426,0.8313493433840073,66058,2,20,73.16722893714905,1.3329980373382568,,,8.225440979003906e-05
table,uniform,random,0,30.589919503529867,0.9573086967070897,0.07375030728677909,0.372395,0.3614428637582519,0.3668372045016072,0.016613795778151422,0.69013,0.6668910259861939,0.6783115293727724,0.776455,0.9211475709962631,0.8426349599814289,66975,3,25,73.60717988014221,1.0065722465515137,,,8.0108642578125e-05
table,uniform,random,0,31.958364137013753,0.9633153448502223,0.06570953174183766,0.34663,0.3232712665711793,0.3345433863862134,0.015281261937301366,0.713385,0.6617648642536373,0.6866060783008688,0.810085,0.9180675662577943,0.8607026705083204,68068,4,30,74.57477641105652,,,,
table,uniform,random,1,18.99249596595764,0.8861519197622935,0.21596771876017254,0.22455,0.4019836953595313,0.2881423280552681,0.09518761380283848,0.37055,0.6442540680831816,0.47049150163370224,0.45286,0.8845159761784249,0.5990266194503868,69516,0,10,72.79253053665161,1.18638014793396,,,8.273124694824219e-05
table,uniform,random,1,26.16066139539083,0.9378731836875279,0.10293717350189885,0.320125,0.39074060113938636,0.3519254124528084,0.046900350448843914,0.519545,0.6235986516902333,0.5668361294984399,0.62905,0.8873105958624552,0.7361873314965867,67173,1,15,73.66490006446838,1.4607133865356445,,,8.320808410644531e-05
table,uniform,random,1,28.732752386728922,0.9516921122868855,0.08083415403962135,0.323715,0.3546313148174074,0.33846863635433166,0.029719717463519164,0.56811,0.616722487265365,0.5914189828622678,0.68508,0.8935082977050733,0.7755342738593576,69401,2,20,78.15609741210938,1.2638609409332275,,,7.82012939453125e-05
table,uniform,random,1,29.56638100941976,0.9568144490321477,0.07680702802414695,0.33263,0.35942901450617615,0.34551063013173827,0.028039386037995315,0.595105,0.6419548337766674,0.6176427702584895,0.707745,0.9075783193512605,0.7953008663147751,68619,3,25,77.20668601989746,1.3552827835083008,,,8.058547973632812e-05
table,uniform,random,1,30.718584537506104,0.9626932213703792,0.06907430924475193,0.350805,0.3710651862541327,0.3606507794409851,0.027365875098656567,0.613335,0.6428971429186814,0.6277682375423091,0.717195,0.9048536997749227,0.8001690076261282,68738,4,30,75.84474921226501,,,,
